log_id,user_id,date,day_of_week,is_weekend,time_of_day,app_name,tab_or_content_name,category,content_type,time_watched_min,session_count,avg_session_length_min,device_type,opened_via_notification,app_switches_during_session,addiction_score,addictive_label,prev_day_same_app_usage_min,daily_total_screen_time_min,daily_quality_score,weekly_total_screen_time_min,user_profile,iso_week
2859,U128,2026-06-16,Tuesday,False,Evening,YouTube,Pokemon Gameplay,Entertainment,Video,211.8,3,70.6,Mobile,False,4,79.0,Addictive,3.5,316.7,25.6,1103.9,balanced,25
2860,U128,2026-06-16,Tuesday,False,Afternoon,Instagram,DM Chats,Social Media,Chat,23.6,4,5.9,Tablet,False,4,43.2,Non-addictive,28.5,316.7,25.6,1103.9,balanced,25
2861,U128,2026-06-16,Tuesday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,28.9,3,9.6,Mobile,False,0,16.0,Non-addictive,11.9,316.7,25.6,1103.9,balanced,25
2862,U129,2026-06-16,Tuesday,False,Evening,Chrome,online-shopping,Shopping,Website,84.8,1,84.8,Desktop,False,3,99.9,Addictive,3.0,437.6,31.6,2651.2,heavy_addictive,25
2863,U129,2026-06-16,Tuesday,False,Morning,Notion,,Productivity,Notes,26.2,1,26.2,Desktop,False,0,11.3,Non-addictive,56.2,437.6,31.6,2651.2,heavy_addictive,25
2864,U129,2026-06-16,Tuesday,False,Afternoon,Khan Academy,,Study,Video,19.1,1,19.1,Mobile,False,2,8.9,Non-addictive,26.6,437.6,31.6,2651.2,heavy_addictive,25
2865,U129,2026-06-16,Tuesday,False,Afternoon,VSCode,,Skill-Development,Code,52.5,2,26.2,Mobile,False,1,18.6,Non-addictive,27.4,437.6,31.6,2651.2,heavy_addictive,25
2866,U129,2026-06-16,Tuesday,False,Evening,Free Fire,,Games,Game,52.1,1,52.1,Desktop,False,5,100.0,Addictive,66.7,437.6,31.6,2651.2,heavy_addictive,25
2867,U129,2026-06-16,Tuesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,24.2,3,8.1,Desktop,False,3,26.1,Non-addictive,17.0,437.6,31.6,2651.2,heavy_addictive,25
2868,U129,2026-06-16,Tuesday,False,Evening,Netflix,TV Series Binge,Entertainment,Video,162.3,1,162.3,Desktop,False,3,100.0,Addictive,47.4,437.6,31.6,2651.2,heavy_addictive,25
2869,U129,2026-06-16,Tuesday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,16.4,3,5.5,Desktop,False,2,29.2,Non-addictive,24.2,437.6,31.6,2651.2,heavy_addictive,25
2870,U130,2026-06-16,Tuesday,False,Night,Spotify,Chill Playlist,Entertainment,Audio,50.9,3,17.0,Desktop,False,0,32.3,Non-addictive,4.6,185.7,31.1,1008.3,balanced,25
2871,U130,2026-06-16,Tuesday,False,Evening,WhatsApp,Family Group,Communication,Chat,6.9,1,6.9,Desktop,False,0,10.1,Non-addictive,3.8,185.7,31.1,1008.3,balanced,25
2872,U130,2026-06-16,Tuesday,False,Evening,TikTok,For You Feed,Entertainment,Video,66.9,4,16.7,Mobile,False,4,84.4,Addictive,33.2,185.7,31.1,1008.3,balanced,25
2873,U130,2026-06-16,Tuesday,False,Night,Chrome,pornweb,Pornographic,Website,61.0,5,12.2,Mobile,False,3,84.9,Addictive,14.2,185.7,31.1,1008.3,balanced,25
2874,U131,2026-06-16,Tuesday,False,Night,Instagram,Reels Feed,Social Media,Video,61.1,4,15.3,Desktop,True,3,100.0,Addictive,60.7,302.3,22.6,2607.2,heavy_addictive,25
2875,U131,2026-06-16,Tuesday,False,Afternoon,VSCode,,Skill-Development,Code,56.2,1,56.2,Desktop,False,1,12.8,Non-addictive,9.1,302.3,22.6,2607.2,heavy_addictive,25
2876,U131,2026-06-16,Tuesday,False,Afternoon,YouTube,News Roundup,News,Video,12.1,3,4.0,Mobile,False,1,33.4,Non-addictive,7.5,302.3,22.6,2607.2,heavy_addictive,25
2877,U131,2026-06-16,Tuesday,False,Evening,Chrome,online-shopping,Shopping,Website,66.9,4,16.7,Desktop,False,4,93.5,Addictive,3.5,302.3,22.6,2607.2,heavy_addictive,25
2878,U131,2026-06-16,Tuesday,False,Night,TikTok,For You Feed,Entertainment,Video,106.0,3,35.3,Desktop,False,3,100.0,Addictive,36.3,302.3,22.6,2607.2,heavy_addictive,25
2879,U132,2026-06-16,Tuesday,False,Morning,WhatsApp,Family Group,Communication,Chat,64.1,1,64.1,Desktop,False,1,11.0,Non-addictive,3.0,256.3,43.8,2870.2,heavy_addictive,25
2880,U132,2026-06-16,Tuesday,False,Morning,Khan Academy,,Study,Video,14.4,3,4.8,Mobile,False,1,21.5,Non-addictive,11.8,256.3,43.8,2870.2,heavy_addictive,25
2881,U132,2026-06-16,Tuesday,False,Evening,PUBG Mobile,,Games,Game,108.7,4,27.2,Desktop,True,5,100.0,Addictive,41.4,256.3,43.8,2870.2,heavy_addictive,25
2882,U132,2026-06-16,Tuesday,False,Evening,VSCode,,Skill-Development,Code,33.8,1,33.8,Desktop,False,2,14.0,Non-addictive,6.9,256.3,43.8,2870.2,heavy_addictive,25
2883,U132,2026-06-16,Tuesday,False,Afternoon,Free Fire,,Games,Game,35.3,2,17.6,Mobile,True,2,100.0,Addictive,84.5,256.3,43.8,2870.2,heavy_addictive,25
2884,U133,2026-06-16,Tuesday,False,Night,Netflix,Documentary,Self-Improvement,Video,10.9,1,10.9,Mobile,False,1,15.2,Non-addictive,9.4,138.3,100.0,736.2,productive,25
2885,U133,2026-06-16,Tuesday,False,Evening,Snapchat,Stories,Social Media,Video,58.1,2,29.0,Desktop,False,1,31.2,Non-addictive,17.1,138.3,100.0,736.2,productive,25
2886,U133,2026-06-16,Tuesday,False,Morning,Netflix,Documentary,Self-Improvement,Video,43.5,1,43.5,Desktop,True,1,14.9,Non-addictive,10.9,138.3,100.0,736.2,productive,25
2887,U133,2026-06-16,Tuesday,False,Afternoon,Khan Academy,,Study,Video,25.8,1,25.8,Tablet,False,0,4.1,Non-addictive,44.0,138.3,100.0,736.2,productive,25
2888,U134,2026-06-16,Tuesday,False,Morning,Chrome,news-site,News,Website,3.0,1,3.0,Tablet,False,1,13.0,Non-addictive,13.0,18.3,100.0,561.8,productive,25
2889,U134,2026-06-16,Tuesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,8.7,4,2.2,Desktop,False,2,17.4,Non-addictive,12.3,18.3,100.0,561.8,productive,25
2890,U134,2026-06-16,Tuesday,False,Afternoon,Free Fire,,Games,Game,6.6,1,6.6,Mobile,False,1,35.6,Non-addictive,15.4,18.3,100.0,561.8,productive,25
2891,U135,2026-06-16,Tuesday,False,Afternoon,YouTube,Study Lecture - Physics,Study,Video,29.5,2,14.8,Desktop,False,2,12.8,Non-addictive,8.0,103.1,100.0,722.1,productive,25
2892,U135,2026-06-16,Tuesday,False,Morning,YouTube,News Roundup,News,Video,7.8,1,7.8,Desktop,False,0,13.5,Non-addictive,29.5,103.1,100.0,722.1,productive,25
2893,U135,2026-06-16,Tuesday,False,Evening,Chrome,gmail,Productivity,Webmail,17.6,2,8.8,Desktop,True,4,0.0,Non-addictive,28.5,103.1,100.0,722.1,productive,25
2894,U135,2026-06-16,Tuesday,False,Afternoon,Instagram,DM Chats,Social Media,Chat,19.0,2,9.5,Desktop,False,0,16.2,Non-addictive,15.3,103.1,100.0,722.1,productive,25
2895,U135,2026-06-16,Tuesday,False,Morning,Netflix,Documentary,Self-Improvement,Video,29.2,1,29.2,Desktop,False,0,1.5,Non-addictive,54.9,103.1,100.0,722.1,productive,25
2896,U136,2026-06-16,Tuesday,False,Night,Candy Crush,,Games,Game,36.4,4,9.1,Desktop,False,1,74.1,Addictive,50.6,109.0,24.5,872.3,balanced,25
2897,U136,2026-06-16,Tuesday,False,Morning,Chrome,random-blog,Entertainment,Website,26.7,1,26.7,Mobile,False,1,29.5,Non-addictive,11.1,109.0,24.5,872.3,balanced,25
2898,U136,2026-06-16,Tuesday,False,Evening,Free Fire,,Games,Game,45.9,1,45.9,Mobile,False,4,83.7,Addictive,23.9,109.0,24.5,872.3,balanced,25
2899,U137,2026-06-16,Tuesday,False,Evening,YouTube,News Roundup,News,Video,51.0,1,51.0,Desktop,False,0,44.9,Non-addictive,112.8,287.2,55.1,3061.8,heavy_addictive,25
2900,U137,2026-06-16,Tuesday,False,Night,PUBG Mobile,,Games,Game,57.1,1,57.1,Desktop,True,3,100.0,Addictive,195.5,287.2,55.1,3061.8,heavy_addictive,25
2901,U137,2026-06-16,Tuesday,False,Night,PUBG Mobile,,Games,Game,23.9,2,12.0,Mobile,False,4,100.0,Addictive,57.1,287.2,55.1,3061.8,heavy_addictive,25
2902,U137,2026-06-16,Tuesday,False,Afternoon,Chrome,gmail,Productivity,Webmail,11.7,1,11.7,Desktop,False,3,12.7,Non-addictive,85.2,287.2,55.1,3061.8,heavy_addictive,25
2903,U137,2026-06-16,Tuesday,False,Afternoon,Khan Academy,,Study,Video,3.0,3,1.0,Mobile,True,2,11.9,Non-addictive,65.9,287.2,55.1,3061.8,heavy_addictive,25
2904,U137,2026-06-16,Tuesday,False,Evening,Chrome,random-blog,Entertainment,Website,47.9,1,47.9,Mobile,True,2,53.5,Addictive,11.7,287.2,55.1,3061.8,heavy_addictive,25
2905,U137,2026-06-16,Tuesday,False,Afternoon,Khan Academy,,Study,Video,92.6,2,46.3,Mobile,False,1,20.0,Non-addictive,3.0,287.2,55.1,3061.8,heavy_addictive,25
2906,U138,2026-06-16,Tuesday,False,Afternoon,YouTube,Pokemon Gameplay,Entertainment,Video,25.2,3,8.4,Tablet,False,0,32.8,Non-addictive,3.1,71.3,100.0,242.6,light_user,25
2907,U138,2026-06-16,Tuesday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,46.1,2,23.1,Mobile,False,1,18.1,Non-addictive,,71.3,100.0,242.6,light_user,25
2908,U139,2026-06-16,Tuesday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,8.7,1,8.7,Mobile,False,0,13.7,Non-addictive,21.7,51.7,38.1,1076.6,balanced,25
2909,U139,2026-06-16,Tuesday,False,Night,Netflix,TV Series Binge,Entertainment,Video,32.0,3,10.7,Mobile,False,6,63.4,Addictive,15.2,51.7,38.1,1076.6,balanced,25
2910,U139,2026-06-16,Tuesday,False,Morning,WhatsApp,Family Group,Communication,Chat,11.0,3,3.7,Desktop,False,1,11.7,Non-addictive,8.7,51.7,38.1,1076.6,balanced,25
2911,U100,2026-06-17,Wednesday,False,Night,Snapchat,Stories,Social Media,Video,58.4,2,29.2,Mobile,False,4,67.0,Addictive,65.2,218.0,42.3,1307.7,balanced,25
2912,U100,2026-06-17,Wednesday,False,Afternoon,Coursera,,Study,Video,62.9,2,31.5,Tablet,False,3,12.8,Non-addictive,18.3,218.0,42.3,1307.7,balanced,25
2913,U100,2026-06-17,Wednesday,False,Night,Instagram,Reels Feed,Social Media,Video,16.3,4,4.1,Mobile,False,3,88.7,Addictive,85.5,218.0,42.3,1307.7,balanced,25
2914,U100,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,29.3,1,29.3,Desktop,False,1,15.3,Non-addictive,35.1,218.0,42.3,1307.7,balanced,25
2915,U100,2026-06-17,Wednesday,False,Evening,Snapchat,Stories,Social Media,Video,51.1,5,10.2,Mobile,True,6,61.5,Addictive,58.4,218.0,42.3,1307.7,balanced,25
2916,U101,2026-06-17,Wednesday,False,Morning,VSCode,,Skill-Development,Code,34.5,1,34.5,Tablet,False,1,0.0,Non-addictive,32.4,109.2,100.0,716.6,productive,25
2917,U101,2026-06-17,Wednesday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,6.7,1,6.7,Mobile,True,0,18.4,Non-addictive,24.2,109.2,100.0,716.6,productive,25
2918,U101,2026-06-17,Wednesday,False,Afternoon,Chrome,gmail,Productivity,Webmail,9.3,5,1.9,Desktop,False,0,3.6,Non-addictive,26.5,109.2,100.0,716.6,productive,25
2919,U101,2026-06-17,Wednesday,False,Evening,WhatsApp,Family Group,Communication,Chat,38.5,5,7.7,Desktop,False,0,14.0,Non-addictive,6.7,109.2,100.0,716.6,productive,25
2920,U101,2026-06-17,Wednesday,False,Afternoon,Candy Crush,,Games,Game,20.2,1,20.2,Mobile,False,2,42.7,Non-addictive,13.8,109.2,100.0,716.6,productive,25
2921,U102,2026-06-17,Wednesday,False,Afternoon,Netflix,Documentary,Self-Improvement,Video,3.1,1,3.1,Desktop,False,0,18.8,Non-addictive,,17.0,100.0,351.5,light_user,25
2922,U102,2026-06-17,Wednesday,False,Evening,Duolingo,,Skill-Development,App,13.9,3,4.6,Mobile,False,0,13.8,Non-addictive,3.3,17.0,100.0,351.5,light_user,25
2923,U103,2026-06-17,Wednesday,False,Night,PUBG Mobile,,Games,Game,26.0,3,8.7,Mobile,True,1,84.2,Addictive,25.4,153.6,16.8,987.7,balanced,25
2924,U103,2026-06-17,Wednesday,False,Night,Chrome,online-shopping,Shopping,Website,61.7,3,20.6,Tablet,False,4,60.6,Addictive,7.3,153.6,16.8,987.7,balanced,25
2925,U103,2026-06-17,Wednesday,False,Afternoon,Instagram,DM Chats,Social Media,Chat,14.9,1,14.9,Mobile,True,2,29.8,Non-addictive,77.9,153.6,16.8,987.7,balanced,25
2926,U103,2026-06-17,Wednesday,False,Morning,YouTube,Study Lecture - Physics,Study,Video,10.9,1,10.9,Tablet,False,2,18.7,Non-addictive,14.5,153.6,16.8,987.7,balanced,25
2927,U103,2026-06-17,Wednesday,False,Night,PUBG Mobile,,Games,Game,40.1,5,8.0,Mobile,True,7,84.2,Addictive,26.0,153.6,16.8,987.7,balanced,25
2928,U104,2026-06-17,Wednesday,False,Morning,YouTube,Yoga Tutorial,Self-Improvement,Video,31.7,3,10.6,Desktop,False,1,25.5,Non-addictive,79.2,302.5,37.3,2962.0,heavy_addictive,25
2929,U104,2026-06-17,Wednesday,False,Afternoon,Khan Academy,,Study,Video,16.1,2,8.0,Desktop,False,0,18.1,Non-addictive,12.2,302.5,37.3,2962.0,heavy_addictive,25
2930,U104,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,26.4,1,26.4,Tablet,False,0,26.9,Non-addictive,11.4,302.5,37.3,2962.0,heavy_addictive,25
2931,U104,2026-06-17,Wednesday,False,Night,Instagram,DM Chats,Social Media,Chat,85.1,1,85.1,Tablet,True,4,52.8,Addictive,118.7,302.5,37.3,2962.0,heavy_addictive,25
2932,U104,2026-06-17,Wednesday,False,Night,YouTube,Prank Compilation,Entertainment,Video,104.6,5,20.9,Desktop,True,6,97.8,Addictive,31.7,302.5,37.3,2962.0,heavy_addictive,25
2933,U104,2026-06-17,Wednesday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,3.0,1,3.0,Mobile,False,3,32.0,Non-addictive,26.4,302.5,37.3,2962.0,heavy_addictive,25
2934,U104,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,35.6,1,35.6,Mobile,True,0,32.4,Non-addictive,3.0,302.5,37.3,2962.0,heavy_addictive,25
2935,U105,2026-06-17,Wednesday,False,Afternoon,YouTube,News Roundup,News,Video,4.3,2,2.2,Desktop,False,0,44.2,Non-addictive,15.3,195.6,11.9,2253.5,heavy_addictive,25
2936,U105,2026-06-17,Wednesday,False,Night,Instagram,Reels Feed,Social Media,Video,39.6,3,13.2,Desktop,True,6,100.0,Addictive,14.4,195.6,11.9,2253.5,heavy_addictive,25
2937,U105,2026-06-17,Wednesday,False,Evening,PUBG Mobile,,Games,Game,14.4,4,3.6,Desktop,True,2,100.0,Addictive,63.8,195.6,11.9,2253.5,heavy_addictive,25
2938,U105,2026-06-17,Wednesday,False,Night,Netflix,TV Series Binge,Entertainment,Video,83.7,4,20.9,Mobile,False,9,100.0,Addictive,15.3,195.6,11.9,2253.5,heavy_addictive,25
2939,U105,2026-06-17,Wednesday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,18.9,1,18.9,Desktop,False,0,24.2,Non-addictive,7.4,195.6,11.9,2253.5,heavy_addictive,25
2940,U105,2026-06-17,Wednesday,False,Night,Free Fire,,Games,Game,34.7,1,34.7,Mobile,True,6,100.0,Addictive,127.8,195.6,11.9,2253.5,heavy_addictive,25
2941,U106,2026-06-17,Wednesday,False,Afternoon,Snapchat,Stories,Social Media,Video,42.0,7,6.0,Desktop,False,1,95.6,Addictive,76.7,450.7,5.5,3064.2,heavy_addictive,25
2942,U106,2026-06-17,Wednesday,False,Night,Snapchat,Stories,Social Media,Video,183.1,1,183.1,Mobile,False,3,100.0,Addictive,42.0,450.7,5.5,3064.2,heavy_addictive,25
2943,U106,2026-06-17,Wednesday,False,Afternoon,Free Fire,,Games,Game,79.0,2,39.5,Mobile,True,6,100.0,Addictive,191.0,450.7,5.5,3064.2,heavy_addictive,25
2944,U106,2026-06-17,Wednesday,False,Morning,WhatsApp,Family Group,Communication,Chat,14.8,3,4.9,Tablet,False,1,18.6,Non-addictive,47.4,450.7,5.5,3064.2,heavy_addictive,25
2945,U106,2026-06-17,Wednesday,False,Evening,Chrome,online-shopping,Shopping,Website,50.7,1,50.7,Desktop,False,1,94.1,Addictive,40.2,450.7,5.5,3064.2,heavy_addictive,25
2946,U106,2026-06-17,Wednesday,False,Afternoon,Chrome,news-site,News,Website,10.1,3,3.4,Mobile,False,1,35.7,Non-addictive,50.7,450.7,5.5,3064.2,heavy_addictive,25
2947,U106,2026-06-17,Wednesday,False,Night,Instagram,Reels Feed,Social Media,Video,71.0,1,71.0,Mobile,False,4,100.0,Addictive,52.1,450.7,5.5,3064.2,heavy_addictive,25
2948,U107,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,33.7,1,33.7,Mobile,False,1,2.6,Non-addictive,30.7,50.5,100.0,640.7,productive,25
2949,U107,2026-06-17,Wednesday,False,Evening,Khan Academy,,Study,Video,12.7,1,12.7,Desktop,False,1,0.0,Non-addictive,3.0,50.5,100.0,640.7,productive,25
2950,U107,2026-06-17,Wednesday,False,Evening,YouTube,Pokemon Gameplay,Entertainment,Video,4.1,1,4.1,Mobile,False,1,36.0,Non-addictive,8.2,50.5,100.0,640.7,productive,25
2951,U108,2026-06-17,Wednesday,False,Evening,YouTube,Cooking Recipe,Self-Improvement,Video,49.9,1,49.9,Desktop,False,2,8.7,Non-addictive,3.0,152.3,35.7,926.8,balanced,25
2952,U108,2026-06-17,Wednesday,False,Afternoon,YouTube,News Roundup,News,Video,4.4,1,4.4,Desktop,True,0,48.3,Non-addictive,49.9,152.3,35.7,926.8,balanced,25
2953,U108,2026-06-17,Wednesday,False,Evening,TikTok,For You Feed,Entertainment,Video,29.6,2,14.8,Mobile,True,1,88.3,Addictive,34.1,152.3,35.7,926.8,balanced,25
2954,U108,2026-06-17,Wednesday,False,Evening,Netflix,TV Series Binge,Entertainment,Video,29.8,4,7.5,Tablet,True,5,81.5,Addictive,17.4,152.3,35.7,926.8,balanced,25
2955,U108,2026-06-17,Wednesday,False,Evening,Candy Crush,,Games,Game,38.6,4,9.7,Mobile,True,6,75.3,Addictive,41.3,152.3,35.7,926.8,balanced,25
2956,U109,2026-06-17,Wednesday,False,Night,Instagram,DM Chats,Social Media,Chat,21.7,1,21.7,Desktop,True,1,17.6,Non-addictive,4.5,21.7,100.0,313.1,light_user,25
2957,U110,2026-06-17,Wednesday,False,Evening,Chrome,pornweb,Pornographic,Website,37.7,4,9.4,Mobile,False,4,100.0,Addictive,28.9,176.4,78.6,2312.2,heavy_addictive,25
2958,U110,2026-06-17,Wednesday,False,Afternoon,Khan Academy,,Study,Video,20.2,2,10.1,Mobile,False,0,17.3,Non-addictive,35.9,176.4,78.6,2312.2,heavy_addictive,25
2959,U110,2026-06-17,Wednesday,False,Night,WhatsApp,Family Group,Communication,Chat,10.3,2,5.1,Desktop,False,2,31.7,Non-addictive,31.9,176.4,78.6,2312.2,heavy_addictive,25
2960,U110,2026-06-17,Wednesday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,25.4,1,25.4,Mobile,False,0,17.4,Non-addictive,10.3,176.4,78.6,2312.2,heavy_addictive,25
2961,U110,2026-06-17,Wednesday,False,Morning,VSCode,,Skill-Development,Code,24.9,1,24.9,Tablet,False,0,0.3,Non-addictive,20.0,176.4,78.6,2312.2,heavy_addictive,25
2962,U110,2026-06-17,Wednesday,False,Evening,WhatsApp,Family Group,Communication,Chat,16.6,1,16.6,Mobile,False,2,13.1,Non-addictive,25.4,176.4,78.6,2312.2,heavy_addictive,25
2963,U110,2026-06-17,Wednesday,False,Afternoon,YouTube,Yoga Tutorial,Self-Improvement,Video,5.3,1,5.3,Mobile,False,0,35.4,Non-addictive,19.2,176.4,78.6,2312.2,heavy_addictive,25
2964,U110,2026-06-17,Wednesday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,36.0,1,36.0,Mobile,True,1,15.5,Non-addictive,16.6,176.4,78.6,2312.2,heavy_addictive,25
2965,U111,2026-06-17,Wednesday,False,Morning,YouTube,Cooking Recipe,Self-Improvement,Video,19.2,1,19.2,Desktop,False,0,14.4,Non-addictive,36.4,58.2,100.0,609.0,productive,25
2966,U111,2026-06-17,Wednesday,False,Afternoon,YouTube,Pokemon Gameplay,Entertainment,Video,3.2,2,1.6,Mobile,False,0,43.5,Non-addictive,19.2,58.2,100.0,609.0,productive,25
2967,U111,2026-06-17,Wednesday,False,Evening,Chrome,news-site,News,Website,21.3,1,21.3,Desktop,False,0,4.9,Non-addictive,3.0,58.2,100.0,609.0,productive,25
2968,U111,2026-06-17,Wednesday,False,Morning,YouTube,News Roundup,News,Video,14.5,1,14.5,Desktop,False,0,21.9,Non-addictive,3.2,58.2,100.0,609.0,productive,25
2969,U112,2026-06-17,Wednesday,False,Evening,WhatsApp,Family Group,Communication,Chat,10.8,1,10.8,Desktop,False,2,5.4,Non-addictive,28.4,101.3,100.0,578.4,productive,25
2970,U112,2026-06-17,Wednesday,False,Evening,WhatsApp,Family Group,Communication,Chat,24.3,1,24.3,Mobile,False,0,18.7,Non-addictive,10.8,101.3,100.0,578.4,productive,25
2971,U112,2026-06-17,Wednesday,False,Afternoon,Duolingo,,Skill-Development,App,63.2,2,31.6,Desktop,False,1,9.3,Non-addictive,59.4,101.3,100.0,578.4,productive,25
2972,U112,2026-06-17,Wednesday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,3.0,1,3.0,Desktop,False,2,4.7,Non-addictive,17.4,101.3,100.0,578.4,productive,25
2973,U113,2026-06-17,Wednesday,False,Afternoon,Netflix,TV Series Binge,Entertainment,Video,191.6,7,27.4,Desktop,True,5,100.0,Addictive,121.4,604.0,12.4,2412.3,heavy_addictive,25
2974,U113,2026-06-17,Wednesday,False,Night,Free Fire,,Games,Game,69.7,1,69.7,Mobile,True,0,100.0,Addictive,113.7,604.0,12.4,2412.3,heavy_addictive,25
2975,U113,2026-06-17,Wednesday,False,Evening,WhatsApp,Family Group,Communication,Chat,44.5,1,44.5,Desktop,False,1,13.9,Non-addictive,12.7,604.0,12.4,2412.3,heavy_addictive,25
2976,U113,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,17.6,1,17.6,Desktop,False,0,31.2,Non-addictive,31.1,604.0,12.4,2412.3,heavy_addictive,25
2977,U113,2026-06-17,Wednesday,False,Night,YouTube,Pokemon Gameplay,Entertainment,Video,51.1,3,17.0,Mobile,False,7,100.0,Addictive,20.1,604.0,12.4,2412.3,heavy_addictive,25
2978,U113,2026-06-17,Wednesday,False,Evening,TikTok,For You Feed,Entertainment,Video,216.8,4,54.2,Mobile,True,0,100.0,Addictive,60.2,604.0,12.4,2412.3,heavy_addictive,25
2979,U113,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,12.7,1,12.7,Mobile,False,0,20.3,Non-addictive,17.6,604.0,12.4,2412.3,heavy_addictive,25
2980,U114,2026-06-17,Wednesday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,19.3,3,6.4,Desktop,False,2,22.4,Non-addictive,4.3,277.4,7.0,2507.4,heavy_addictive,25
2981,U114,2026-06-17,Wednesday,False,Evening,PUBG Mobile,,Games,Game,99.1,4,24.8,Desktop,True,6,100.0,Addictive,26.6,277.4,7.0,2507.4,heavy_addictive,25
2982,U114,2026-06-17,Wednesday,False,Afternoon,PUBG Mobile,,Games,Game,4.3,3,1.4,Mobile,True,9,100.0,Addictive,99.1,277.4,7.0,2507.4,heavy_addictive,25
2983,U114,2026-06-17,Wednesday,False,Night,YouTube,Prank Compilation,Entertainment,Video,34.6,6,5.8,Desktop,True,9,100.0,Addictive,74.8,277.4,7.0,2507.4,heavy_addictive,25
2984,U114,2026-06-17,Wednesday,False,Night,Instagram,Reels Feed,Social Media,Video,120.1,1,120.1,Mobile,True,4,100.0,Addictive,76.7,277.4,7.0,2507.4,heavy_addictive,25
2985,U115,2026-06-17,Wednesday,False,Evening,Candy Crush,,Games,Game,120.9,3,40.3,Desktop,True,6,100.0,Addictive,106.6,279.2,1.1,3074.9,heavy_addictive,25
2986,U115,2026-06-17,Wednesday,False,Afternoon,Free Fire,,Games,Game,18.5,4,4.6,Mobile,True,7,100.0,Addictive,74.4,279.2,1.1,3074.9,heavy_addictive,25
2987,U115,2026-06-17,Wednesday,False,Night,Instagram,Reels Feed,Social Media,Video,90.3,5,18.1,Tablet,False,5,100.0,Addictive,66.3,279.2,1.1,3074.9,heavy_addictive,25
2988,U115,2026-06-17,Wednesday,False,Night,Instagram,Reels Feed,Social Media,Video,46.5,3,15.5,Desktop,True,6,100.0,Addictive,90.3,279.2,1.1,3074.9,heavy_addictive,25
2989,U115,2026-06-17,Wednesday,False,Morning,Coursera,,Study,Video,3.0,1,3.0,Desktop,False,0,28.2,Non-addictive,24.6,279.2,1.1,3074.9,heavy_addictive,25
2990,U116,2026-06-17,Wednesday,False,Evening,Snapchat,Stories,Social Media,Video,34.2,4,8.5,Mobile,True,0,64.0,Addictive,50.2,129.8,3.4,1121.6,balanced,25
2991,U116,2026-06-17,Wednesday,False,Night,TikTok,For You Feed,Entertainment,Video,26.0,6,4.3,Mobile,False,4,84.8,Addictive,68.9,129.8,3.4,1121.6,balanced,25
2992,U116,2026-06-17,Wednesday,False,Afternoon,PUBG Mobile,,Games,Game,30.0,2,15.0,Mobile,True,3,83.5,Addictive,118.4,129.8,3.4,1121.6,balanced,25
2993,U116,2026-06-17,Wednesday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,4.4,1,4.4,Desktop,False,1,13.8,Non-addictive,30.6,129.8,3.4,1121.6,balanced,25
2994,U116,2026-06-17,Wednesday,False,Night,PUBG Mobile,,Games,Game,35.2,1,35.2,Desktop,True,0,78.3,Addictive,30.0,129.8,3.4,1121.6,balanced,25
2995,U117,2026-06-17,Wednesday,False,Evening,TikTok,For You Feed,Entertainment,Video,15.2,2,7.6,Mobile,True,3,90.5,Addictive,80.1,209.7,21.8,1189.6,balanced,25
